"","district","year","cases","population","smr","prec_mean","crop_rainfed_n_patches","tree_shrub_n_patches","mos_crop_n_patches","mos_natural_n_patches","broad_evg_clop_n_patches","flood_fresh_n_patches","flood_salt_n_patches","urban_n_patches","water_n_patches","crop_rainfed_total_area","tree_shrub_total_area","mos_crop_total_area","mos_natural_total_area","broad_evg_clop_total_area","flood_fresh_total_area","flood_salt_total_area","urban_total_area","water_total_area","crop_rainfed_patch_density","tree_shrub_patch_density","mos_crop_patch_density","mos_natural_patch_density","broad_evg_clop_patch_density","flood_fresh_patch_density","flood_salt_patch_density","urban_patch_density","water_patch_density","herbaceous_n_patches","herbaceous_total_area","herbaceous_patch_density","crop_irrigate_n_patches","sparse_veg_n_patches","crop_irrigate_total_area","sparse_veg_total_area","crop_irrigate_patch_density","sparse_veg_patch_density","mos_herb_tree_n_patches","mos_herb_tree_total_area","mos_herb_tree_patch_density","shrub_n_patches","shrub_total_area","shrub_patch_density","shrub_evg_n_patches","shrub_evg_total_area","shrub_evg_patch_density","district_area","pop_density","log_smr","crop_rainfed_prop","herbaceous_prop","tree_shrub_prop","mos_crop_prop","mos_natural_prop","broad_evg_clop_prop","shrub_prop","shrub_evg_prop","sparse_veg_prop","flood_fresh_prop","flood_salt_prop","urban_prop","water_prop","crop_irrigate_prop"
"343","Pitas",2009,190,38278.6,3.895629828,9.466874102,27,0,139,197,50,148,62,4,108,721.5744366,0,9144.45275,16191.776,97523.155,7310.318777,22558.12364,132.9537487,3227.995662,0.000171023,0,0.00088045,0.001247833,0.000316709,0.000937458,0.000392719,2.53e-05,0.000684091,13,930.5026272,8.23e-05,0,0,0,0,0,0,0,0,0,3,132.8729957,1.9e-05,0,0,0,157873.7256372,0.24246339817156,1.35985536791921,0.00457057964324099,0.00589396762155554,0,0.057922575229613,0.102561562632717,0.617728850107155,0.000841640970742322,0,0,0.046304847418369,0.142887130514925,0.000842152474475284,0.0204466933872078,0
"344","Putatan",2009,0,55315.7,0,6.551659339,11,0,6,4,3,0,0,2,3,256.8072382,0,494.600054,85.60453321,323.4020434,0,0,1217.451365,66.58057841,0.004145161,0,0.002260997,0.001507331,0.001130498,0,0,0.000753666,0.001130498,5,209.2508013,0.001884164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653.69661352,20.8447716736641,-Inf,0.0967733978675722,0.0788525712524609,0,0.186381537165975,0.0322585983544101,0.121868506653073,0,0,0,0,0,0.458775641042519,0.0250897476639894,0
"345","Ranau",2009,335,93665.6,2.807015525,7.247245156,39,6,223,169,45,9,1,11,0,1578.671422,190.178811,20209.11501,50603.51401,285443.0657,732.3190382,9.512870671,1160.109005,0,0.000107391,1.65e-05,0.000614055,0.00046536,0.000123912,2.48e-05,2.75e-06,3.03e-05,0,32,2444.020792,8.81e-05,1,5,9.508811166,171.1568359,2.75e-06,1.38e-05,3,114.0991437,8.26e-06,3,85.57476092,8.26e-06,0,0,0,363045.596292607,0.257999548697204,1.03212182818027,0.00434841088315426,0.00673199404415905,0.000523842770555795,0.055665501017982,0.139386111625534,0.786245773574785,0.00023571353514237,0,0.000471447216679778,0.00201715444472646,2.62029639476272e-05,0.00319549119131851,0,2.61917821428031e-05
"346","Sandakan",2009,40,405042,0.077506845,10.73058414,51,191,202,193,101,81,59,25,228,1474.334791,13813.72965,21556.17705,10540.2785,110028.8268,3177.071795,56382.0763,2701.379179,4660.826076,0.000225276,0.00084368,0.000892269,0.000852514,0.000446134,0.000357791,0.000260613,0.000110429,0.001007115,25,1949.877982,0.000110429,2,1,28.53446722,19.0150768,8.83e-06,4.42e-06,0,0,0,1,57.0441847,4.42e-06,0,0,0,226389.17185172,1.78914034044567,-2.5573890239424,0.00651239093699083,0.00861294719200231,0.0610176252557154,0.0952173501660178,0.0465582272057767,0.48601629618605,0.00025197399784369,0,8.39928722936204e-05,0.014033673823768,0.249049350897971,0.0119324575327717,0.0205876722719439,0.000126041660855977
"347","Semporna",2009,107,135580.1,0.61939537,7.227354474,39,97,134,148,90,31,84,3,220,3021.781187,5748.043955,17654.64478,8617.575186,55649.41365,743.4602605,17510.17211,257.3803996,7463.416237,0.00033263,0.000827311,0.001142883,0.001262288,0.000767608,0.000264398,0.000716434,2.56e-05,0.001876374,12,571.9663685,0.000102348,0,1,0,9.531928847,0,8.53e-06,0,0,0,0,0,0,0,0,0,117247.386062447,1.15635925501818,-0.479011486446755,0.0257726955668809,0.00487828673805458,0.0490249219879285,0.15057602026707,0.0734990815182029,0.474632446137099,0,0,8.12975808426399e-05,0.00634095381967856,0.149343816506697,0.00219519093980412,0.0636552889377416,0
"348","Sipitang",2009,31,35252.9,0.690155529,7.907445955,14,11,113,138,21,88,38,7,15,771.6717899,390.7280774,7163.816915,12689.57266,248609.3622,4392.175074,3962.271017,314.3294688,380.9675733,5.01e-05,3.94e-05,0.000404688,0.000494221,7.52e-05,0.000315155,0.00013609,2.51e-05,5.37e-05,13,323.9965815,4.66e-05,1,4,9.52485721,200.1054512,3.58e-06,1.43e-05,1,19.06345667,3.58e-06,0,0,0,0,0,0,279208.52166531,0.126260114805013,-0.370838302442749,0.00276378308691097,0.00116041079107312,0.00139941315211134,0.0256575869256145,0.0454483716482376,0.890407501594849,0,0,0.00071668819420873,0.0157308059503461,0.0141910819675827,0.00112578751868036,0.00136445539350933,3.41137768761139e-05
"349","Tambunan",2009,60,35596.7,1.32288362,6.423829079,12,2,85,76,18,3,0,5,0,1351.102352,38.0525047,6232.271788,12703.85584,120361.3789,66.6041619,0,85.63123578,0,8.46e-05,1.41e-05,0.000599075,0.000535643,0.000126863,2.11e-05,0,3.52e-05,0,9,989.5293147,6.34e-05,0,2,0,57.08573296,0,1.41e-05,0,0,0,0,0,0,0,0,0,141885.51183004,0.250883261728936,0.279813914521265,0.00952248284249375,0.00697413923336531,0.000268191615966977,0.0439246524018988,0.089535962313175,0.848299289670794,0,0,0.000402336589717357,0.000469421867257193,0,0.000603523465331505,0,0
"350","Tawau",2009,914,403408,1.778204956,7.22218716,110,220,486,466,272,48,42,28,239,3708.69616,16110.86167,96911.25504,111635.683,314181.2229,1601.714854,39368.40107,3175.212981,6006.814049,0.000184414,0.000368828,0.000814774,0.000781244,0.000456005,8.05e-05,7.04e-05,4.69e-05,0.000400681,93,3708.481454,0.000155913,3,0,66.7434038,0,5.03e-06,0,0,0,0,0,0,0,1,9.534433577,1.68e-06,596484.621015377,0.676309138219341,0.575604403789084,0.00621758890227011,0.00621722894998897,0.0270096849145498,0.162470668355256,0.187156012186812,0.526721413814792,0,1.59843745187761e-05,0,0.00268525758681498,0.0660006975586133,0.00532321013674239,0.0100703586268072,0.000111894592833567
"351","Tenom",2009,38,55772.6,0.534740198,7.298414041,12,27,125,122,46,15,6,6,0,295.2784362,1619.137591,12067.62161,36860.63398,178828.3355,628.6442591,209.5128981,238.0624788,0,5.18e-05,0.000116631,0.000539958,0.000526999,0.000198704,6.48e-05,2.59e-05,2.59e-05,0,15,752.3960005,6.48e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231499.6227537,0.240918751126166,-0.625974261248396,0.00127550288284554,0.00325009601117363,0.00699412626137475,0.052128040065271,0.159225460247152,0.772477870040684,0,0,0,0.00271553038239218,0.000905024792731121,0.0010283493163757,0,0
"352","Tongod",2009,0,35076.6,0,7.714632393,23,85,476,461,115,188,3,2,0,657.0219657,6368.431271,47333.21969,103848.9696,867361.9831,8998.548829,85.6961263,19.04285133,0,2.22e-05,8.2e-05,0.000459427,0.000444949,0.000110996,0.000181454,2.9e-06,1.93e-06,0,41,838.1511692,3.96e-05,0,0,0,0,0,0,0,0,0,6,561.9414476,5.79e-06,0,0,0,1036073.00605013,0.0338553362506028,-Inf,0.000634146398818743,0.000808969217714998,0.00614670127858911,0.0456852165953543,0.100233254793413,0.837162997235769,0.000542376303907691,0,0,0.00868524590106405,8.2712439953149e-05,1.83798354158439e-05,0,0
"353","Tuaran",2009,41,103388.9,0.311236175,7.110040101,51,1,107,139,29,9,16,51,38,2927.919974,19.02277187,8157.135944,10705.63749,87401.21708,218.6165586,5142.507411,1739.732237,551.3327029,0.000429422,8.42e-06,0.000900944,0.001170385,0.000244181,7.58e-05,0.000134721,0.000429422,0.000319961,29,1711.128719,0.000244181,2,1,47.52642326,142.5950654,1.68e-05,8.42e-06,0,0,0,0,0,0,0,0,0,118764.37237703,0.870538006733038,-1.1672032498604,0.0246531844137989,0.0144077612229351,0.000160172377365917,0.0686833583231873,0.0901418268436078,0.735921180154395,0,0,0.00120065523478133,0.00184075875807249,0.0433000849335066,0.014648603804153,0.00464223985581919,0.000400174078376993
"354","Beaufort",2010,12,66406,0.219167672,9.370050269,36,11,184,172,111,67,45,15,29,2046.588982,475.9737743,28883.43442,40869.35199,75471.18728,5083.743464,13368.15571,418.8961151,457.0503946,0.000213973,6.54e-05,0.001093641,0.001022317,0.000659751,0.000398228,0.000267467,8.92e-05,0.000172367,17,1132.823498,0.000101043,0,0,0,0,0,0,0,0,0,1,38.07865457,5.94e-06,0,0,0,168245.28428257,0.394697541052445,-1.5179182165366,0.0121643170608142,0.00673316641729708,0.00282904674760807,0.171674555653458,0.24291528980604,0.448578321834241,0.000226328213194056,0,0,0.030216261250222,0.0794563471244045,0.00248979409370226,0.00271657179901921,0
"355","Beluran",2010,151,106632,1.71748108,8.107477224,83,341,610,745,330,278,109,21,339,3688.274214,27434.94572,127662.3558,106976.8562,447403.0923,11960.19409,84455.49584,1320.836873,6948.435684,0.000100444,0.000412668,0.000738203,0.000901576,0.000399356,0.000336427,0.000131908,2.54e-05,0.000410247,114,6778.82822,0.000137959,0,2,0,38.02673567,0,2.42e-06,0,0,0,37,1663.312959,4.48e-05,0,0,0,826330.65463567,0.129042774102353,0.540858729042046,0.00446343626889428,0.00820352988476361,0.0332009293932053,0.154493065316918,0.129460108492727,0.541433492500966,0.00201289029962631,0,4.60187885523453e-05,0.0144738598561048,0.102205449315246,0.0015984362501744,0.00840878363282259,0
"356","Keningau",2010,147,177735,1.003106271,6.409920213,69,38,261,121,151,13,0,35,0,2418.442112,6171.309687,58064.81611,115918.2303,117965.6795,419.0417162,0,999.8065701,0,0.000218683,0.000120434,0.000827193,0.000383488,0.000478568,4.12e-05,0,0.000110926,0,64,11006.02137,0.000202837,0,0,0,0,0,0,0,0,0,17,2561.397035,5.39e-05,0,0,0,315524.7444003,0.563299719449297,0.00310145650773924,0.00766482551660598,0.0348816426138575,0.0195588770659793,0.184026188565212,0.367382376048887,0.373871404996178,0.00811789591928298,0,0,0.00132807877555356,0,0.00316871049844371,0,0
"357","Kinabatangan",2010,397,150327,3.202993707,6.015830837,146,541,382,497,205,169,83,19,213,11185.08162,41322.01444,64233.17232,35922.2463,510932.0829,16065.38354,73622.24481,561.5426386,7403.911215,0.000191522,0.000709682,0.000501106,0.000651963,0.000268918,0.000221694,0.000108879,2.49e-05,0.000279413,26,1066.03469,3.41e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762313.7144736,0.197198341241709,1.16408590590452,0.0146725441345675,0.00139841992838359,0.0542060488424166,0.0842608116585636,0.047122655171966,0.670238608068089,0,0,0,0.02107450415095,0.096577358392192,0.000736629327189478,0.00971242032568261,0
"358","Kota Belud",2010,14,93180,0.182224975,7.686092694,52,1,92,147,39,20,23,18,49,8210.16615,19.01776766,16877.54032,14540.71804,86932.99158,703.1371511,2736.347713,532.1803417,883.6137349,0.000385512,7.41e-06,0.00068206,0.001089813,0.000289134,0.000148274,0.000170515,0.000133446,0.000363271,36,2518.151146,0.000266893,4,5,114.0660579,161.5957902,2.97e-05,3.71e-05,0,0,0,6,104.5524345,4.45e-05,1,38.03177387,7.41e-06,134885.55042241,0.690807871622986,-1.7025132289069,0.0608676476041273,0.0186687983858472,0.000140991882380608,0.125124894899016,0.107800412975771,0.644494471852316,0.000775119604528296,0.000281955878527381,0.00119802150559451,0.00521284265733463,0.0202864406486151,0.00394542143345536,0.00655084056174186,0.00084565068343339
"359","Kota Kinabalu",2010,204,462963,0.534424615,8.662450329,80,0,48,43,24,1,15,26,43,2082.401091,0,2624.459892,3023.777729,17136.38269,19.0151247,1721.064075,8748.367371,675.0889955,0.002162695,0,0.001297617,0.001162448,0.000648808,2.7e-05,0.000405505,0.000702876,0.001162448,44,779.7121238,0.001189482,3,0,28.52496244,0,8.11e-05,0,0,0,0,1,142.5875803,2.7e-05,0,0,0,36990.890202268,12.515594987536,-0.626564596817482,0.05629497099457,0.0210784903941618,0,0.0709488167937923,0.0817438486196422,0.463259537586076,0.00385466744704775,0,0,0.000514048853542707,0.0465267006441083,0.236500590365993,0.018250141908145,0.000771134792486045
"360","Kota Marudu",2010,196,68289,3.481030972,7.365664121,21,1,103,123,25,21,5,5,28,2432.112107,19.00852162,11430.14453,22061.90845,130478.7972,1130.512918,6259.848183,152.0063641,636.3882436,0.000119617,5.7e-06,0.000586693,0.000700614,0.000142401,0.000119617,2.85e-05,2.85e-05,0.000159489,22,959.6029072,0.000125313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175560.32942452,0.388977397250556,1.24732850623298,0.0138534264259606,0.0054659438743681,0.000108273444703078,0.0651066477687048,0.125665681548435,0.743213444789631,0,0,0,0.0064394554379442,0.0356563934661067,0.000865835491413527,0.00362489775273296,0
"361","Kuala Penyu",2010,0,19426,0,9.964152534,12,1,37,77,25,42,31,5,81,475.9021049,19.03867109,5653.932821,7110.291038,17580.39156,2027.576432,11890.67561,66.62650287,1694.300899,0.000257381,2.14e-05,0.000793592,0.00165153,0.000536211,0.000900834,0.000664902,0.000107242,0.001737324,1,19.03528339,2.14e-05,0,1,0,38.07087947,0,2.14e-05,0,0,0,1,47.59528693,2.14e-05,0,0,0,46623.43708865,0.4166573983609,-Inf,0.0102073578143782,0.000408277136535563,0.000408349797416261,0.121268039725376,0.152504651780186,0.37707197619456,0.00102084466315733,0,0.000816560979783877,0.0434883517520332,0.255036444168434,0.00142903455923501,0.0363401114289032,0
"362","Kudat",2010,171,85404,2.428401361,7.179462667,50,0,145,215,62,122,104,13,244,2495.333384,0,7792.368638,12387.85457,77269.38832,3615.127277,20182.1076,892.2892388,5768.664688,0.000375451,0,0.001088808,0.00161444,0.000465559,0.000916101,0.000780938,9.76e-05,0.001832202,15,417.5001013,0.000112635,7,12,180.2608133,1982.522464,5.26e-05,9.01e-05,0,0,0,8,161.2459608,6.01e-05,1,28.45347692,7.51e-06,133173.11653212,0.641300603484799,0.887233164725311,0.018737515866411,0.00313501787877213,0,0.0585130756185357,0.0930206853499007,0.580217616979501,0.00121079963433242,0.000213657813685972,0.0148868068543086,0.0271460740060706,0.151547910911376,0.00670022045015962,0.0433170360371393,0.00135358259980739
"363","Kunak",2010,48,62851,0.926257238,5.331942378,13,116,125,123,36,10,22,3,37,1353.139894,6194.072194,13627.02503,9014.850029,74673.66628,295.3715491,4163.94052,133.4170662,1324.495656,0.000117319,0.00104685,0.001128072,0.001110022,0.000324885,9.02e-05,0.000198541,2.71e-05,0.000333909,1,28.58949523,9.02e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110808.56771353,0.567203432883338,-0.0766032880973786,0.0122115096505735,0.000258007984580322,0.0558988562149214,0.122978081128433,0.081355171490943,0.673897946890276,0,0,0,0.00266560208470174,0.0375777848763907,0.00120403204330661,0.0119530076358732,0
"364","Lahad Datu",2010,185,206861,1.084665128,5.550131178,41,374,370,408,99,46,50,13,125,2961.882722,28503.52672,45277.48846,26277.45845,528788.6409,1819.382472,14021.7663,962.0151838,2038.460934,6.29e-05,0.000573717,0.000567581,0.000625874,0.000151866,7.06e-05,7.67e-05,1.99e-05,0.00019175,28,1238.190214,4.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651888.8123558,0.31732558693935,0.08127130156596,0.00454353973539802,0.00189938865421761,0.0437245220039807,0.0694558452328334,0.0403097245296147,0.811163853217637,0,0,0,0.00279093986200669,0.021509444608089,0.00147573507255549,0.00312700708366722,0
"365","Nabawan",2010,78,32309,2.928017415,9.026655199,11,11,199,236,38,37,0,0,0,257.2057918,190.632914,14872.07556,33974.87864,563498.3563,943.5541634,0,0,0,1.79e-05,1.79e-05,0.00032323,0.000383328,6.17e-05,6.01e-05,0,0,0,22,1390.649759,3.57e-05,0,0,0,0,0,0,0,0,0,6,533.3639558,9.75e-06,0,0,0,615660.717084,0.0524785796843228,1.07432554382728,0.000417771971903978,0.00225879241668469,0.000309639560735512,0.0241562846992086,0.0551844184584616,0.915274177259416,0.000866327737014328,0,0,0.00153258789657561,0,0,0,0
"366","Papar",2010,15,128434,0.1416491,8.378194627,48,9,106,99,42,20,14,32,26,3767.763699,466.3192792,9905.773537,16349.08583,88305.16157,780.1830125,1598.370086,1693.438045,371.0601696,0.000386835,7.25e-05,0.00085426,0.000797847,0.00033848,0.000161181,0.000112827,0.00025789,0.000209536,23,723.1170361,0.000185358,3,2,95.14334352,28.54764214,2.42e-05,1.61e-05,0,0,0,0,0,0,0,0,0,124083.96325006,1.03505720349352,-1.95440240641447,0.0303646305317233,0.00582764296980698,0.00375809465611806,0.0798312149091934,0.131758249831628,0.711656520770885,0,0,0.000230067136737641,0.00628754104934364,0.0128813590744107,0.0136475173797222,0.00299039585681368,0.000766765833617536
"367","Penampang",2010,21,125913,0.20227923,7.853775123,22,0,28,26,7,0,3,8,1,789.4034023,0,2035.381906,1074.783812,38534.19293,0,47.55495079,2672.52656,57.06459675,0.000477764,0,0.000608063,0.00056463,0.000152016,0,6.51e-05,0.000173732,2.17e-05,24,836.9736759,0.000521197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46047.88183374,2.73439287510814,-1.59810620938231,0.0171430991147478,0.0181761601743587,0,0.0442014230610852,0.0233405700588054,0.836828783333208,0,0,0,0,0.0010327283014168,0.0580379911859876,0.00123924477039002,0
"368","Pitas",2010,207,38764,6.476559052,7.117790601,27,0,143,194,50,148,62,4,108,721.5744366,0,9229.945128,16742.73853,96848.70878,7310.318777,22558.12364,132.9537487,3227.995662,0.000171023,0,0.000905787,0.00122883,0.000316709,0.000937458,0.000392719,2.53e-05,0.000684091,15,968.4939391,9.5e-05,0,0,0,0,0,0,0,0,0,3,132.8729957,1.9e-05,0,0,0,157873.7256371,0.245538007312919,1.86818935883435,0.00457057964324389,0.0061346112862773,0,0.0584640990180761,0.106051456392979,0.613456788893571,0.000841640970742855,0,0,0.0463048474183983,0.142887130515015,0.000842152474475817,0.0204466933872208,0
"369","Putatan",2010,0,55864,0,7.853775123,11,0,6,4,3,0,0,2,3,256.8072382,0,485.0881248,85.60453321,323.4020434,0,0,1236.475035,66.58057841,0.004145161,0,0.002260997,0.001507331,0.001130498,0,0,0.000753666,0.001130498,5,199.7390598,0.001884164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653.69661282,21.0513891189073,-Inf,0.0967733978930994,0.0752682348219692,0,0.182797130032326,0.0322585983629194,0.12186850668522,0,0,0,0,0,0.465944384533859,0.0250897476706077,0
"370","Ranau",2010,226,95800,2.861182099,7.233697435,39,6,223,171,48,9,1,12,0,1578.671422,152.1415258,20085.57384,50993.48495,285129.0816,675.2624791,9.512870671,1188.639263,0,0.000107391,1.65e-05,0.000614055,0.000470867,0.000132173,2.48e-05,2.75e-06,3.3e-05,0,35,2548.624669,9.64e-05,1,6,9.508811166,180.6708708,2.75e-06,1.65e-05,3,114.0991437,8.26e-06,3,85.57476092,8.26e-06,0,0,0,363045.596288207,0.263878700029592,1.0512348607667,0.00434841088320696,0.00702012280291303,0.000419070021384369,0.0553252099608306,0.140460276811947,0.785380912246757,0.000235713535145227,0,0.000497653387473051,0.00185999358208421,2.62029639479448e-05,0.00327407707228154,0,2.61917821431205e-05
"371","Sandakan",2010,49,409056,0.145283362,6.684505459,51,192,204,195,102,80,58,26,228,1474.334791,13842.27424,21413.45655,10578.33396,110104.9474,3167.559018,56372.56357,2739.425568,4660.826076,0.000225276,0.000848097,0.000901103,0.000861349,0.000450552,0.000353374,0.000256196,0.000114846,0.001007115,26,1911.831593,0.000114846,2,1,28.53446722,19.0150768,8.83e-06,4.42e-06,0,0,0,2,76.06955073,8.83e-06,0,0,0,226389.17186075,1.8068708703595,-1.92906922287709,0.00651239093673107,0.00844488973251756,0.0611437116281969,0.0945869291097157,0.0467263247312316,0.486352533979516,0.00033601231942661,0,8.39928722902702e-05,0.0139916542472638,0.2490073315197,0.0121005149914369,0.0205876722711227,0.00012604166085095
"372","Semporna",2010,25,137868,0.21992728,5.429245517,39,96,136,147,90,31,84,3,220,3021.781187,5719.442309,17606.9656,8674.763892,55668.50577,743.4602605,17510.17211,257.3803996,7463.416237,0.00033263,0.000818782,0.001159941,0.001253759,0.000767608,0.000264398,0.000716434,2.56e-05,0.001876374,12,571.9663685,0.000102348,0,1,0,9.531928847,0,8.53e-06,0,0,0,0,0,0,0,0,0,117247.386062447,1.17587269644178,-1.51445833272651,0.0257726955668809,0.00487828673805457,0.0487809792702225,0.15016936574281,0.0739868425499886,0.474795282347279,0,0,8.12975808426399e-05,0.00634095381967856,0.149343816506697,0.00219519093980412,0.0636552889377416,0
"373","Sipitang",2010,64,35764,2.170383389,10.4877968,15,13,112,140,22,88,38,7,15,752.6214612,495.5739238,7125.75616,12737.22685,248418.671,4392.175074,3962.271017,342.9049792,380.9675733,5.37e-05,4.66e-05,0.000401107,0.000501383,7.88e-05,0.000315155,0.00013609,2.51e-05,5.37e-05,15,324.0028888,5.37e-05,1,5,9.52485721,266.8259391,3.58e-06,1.79e-05,1,19.06345667,3.58e-06,0,0,0,0,0,0,279208.52172361,0.12809064629984,0.774903828905358,0.00269555333251979,0.00116043338075738,0.00177492406299322,0.0255212703251723,0.0456190476256618,0.889724530850498,0,0,0.000955651129316649,0.0157308059470614,0.0141910819646195,0.00122813221130637,0.00136445539322443,3.41137768689908e-05
"374","Tambunan",2010,34,36297,1.136084814,7.16579759,12,2,85,76,18,3,0,5,0,1351.102352,38.0525047,6232.271788,12703.85584,120361.3789,66.6041619,0,85.63123578,0,8.46e-05,1.41e-05,0.000599075,0.000535643,0.000126863,2.11e-05,0,3.52e-05,0,9,989.5293147,6.34e-05,0,2,0,57.08573296,0,1.41e-05,0,0,0,0,0,0,0,0,0,141885.51183004,0.255818931276641,0.127587977723292,0.00952248284249375,0.00697413923336531,0.000268191615966977,0.0439246524018988,0.089535962313175,0.848299289670794,0,0,0.000402336589717357,0.000469421867257193,0,0.000603523465331505,0,0
"375","Tawau",2010,339,412375,0.997033932,5.371346316,108,220,491,466,273,49,42,29,240,3594.286643,16158.51722,96987.45911,112483.9468,313190.0521,1620.781781,39349.33342,3194.280767,6016.348762,0.000181061,0.000368828,0.000823156,0.000781244,0.000457682,8.21e-05,7.04e-05,4.86e-05,0.000402357,98,3813.336553,0.000164296,3,0,66.7434038,0,5.03e-06,0,0,0,0,0,0,0,1,9.534433577,1.68e-06,596484.620993377,0.691342216523934,-0.00297047549713871,0.00602578258767867,0.00639301738685119,0.0270895789284388,0.162598423658398,0.188578117257526,0.525059726734308,0,1.59843745193656e-05,0,0.00271722308330561,0.0659687308525544,0.0053551770734345,0.0100863434701476,0.000111894592837694
"376","Tenom",2010,56,56597,1.200044041,9.338721424,12,29,126,123,45,15,6,6,0,295.2784362,1647.729061,12124.83649,36974.98079,178628.1824,628.6442591,209.5128981,238.0624788,0,5.18e-05,0.00012527,0.000544277,0.000531318,0.000194385,6.48e-05,2.59e-05,2.59e-05,0,15,752.3960005,6.48e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231499.6228137,0.244479879976075,0.182358256953829,0.00127550288251496,0.00325009601033127,0.00711763173076966,0.052375188964163,0.159719399714771,0.771613276207156,0,0,0,0.00271553038168837,0.000905024792496557,0.00102834931610917,0,0
"377","Tongod",2010,0,36192,0,6.841995111,23,87,496,466,116,185,3,2,0,657.0219657,6387.475564,47904.69482,109439.9699,860904.3171,8912.854397,85.6961263,19.04285133,0,2.22e-05,8.4e-05,0.000478731,0.000449775,0.000111961,0.000178559,2.9e-06,1.93e-06,0,49,1199.991812,4.73e-05,0,0,0,0,0,0,0,0,0,6,561.9414476,5.79e-06,0,0,0,1036073.00598393,0.0349319013148397,-Inf,0.000634146398859262,0.00115821163669871,0.00616508250587418,0.0462367946499158,0.105629592961036,0.830930168171328,0.000542376303942346,0,0,0.00860253509697003,8.2712439958434e-05,1.83798354170183e-05,0,0
"378","Tuaran",2010,5,105435,0.05751588,7.67691991,51,1,108,139,29,9,16,50,38,2908.906288,19.02277187,8109.574113,10734.15991,87420.2565,218.6165586,5142.507411,1758.745924,551.3327029,0.000429422,8.42e-06,0.000909364,0.001170385,0.000244181,7.58e-05,0.000134721,0.000421002,0.000319961,29,1711.128719,0.000244181,2,1,47.52642326,142.5950654,1.68e-05,8.42e-06,0,0,0,0,0,0,0,0,0,118764.37238703,0.887766237305644,-2.85569419539478,0.0244930885377008,0.014407761221722,0.000160172377352431,0.0682828861047021,0.0903819865693346,0.736081492647596,0,0,0.00120065523468023,0.00184075875791749,0.0433000849298607,0.0148086996853618,0.00464223985542831,0.000400174078343298
"379","Beaufort",2011,7,66571,0.16906254,8.217601094,35,11,179,167,110,67,46,13,29,2037.068862,475.9737743,28378.76481,39974.22684,76861.46,5083.743464,13377.67775,447.4565985,457.0503946,0.00020803,6.54e-05,0.001063923,0.000992598,0.000653807,0.000398228,0.00027341,7.73e-05,0.000172367,18,1113.783134,0.000106987,0,0,0,0,0,0,0,0,0,1,38.07865457,5.94e-06,0,0,0,168245.28428197,0.395678252047948,-1.77748657334247,0.0121077322951054,0.00661999614879761,0.00282904674761816,0.168674949381872,0.237594931772384,0.456841689964899,0.000226328213194863,0,0,0.0302162612503297,0.0795129433023498,0.00265954912442055,0.0027165717990289,0
"380","Beluran",2011,99,109242,1.457068544,12.7953866,83,331,612,744,333,277,108,21,339,3688.274214,26654.93425,125616.9842,107575.8946,449011.4602,11941.16713,84588.61805,1320.836873,6824.828131,0.000100444,0.000400566,0.000740624,0.000900366,0.000402986,0.000335217,0.000130698,2.54e-05,0.000410247,115,7339.768438,0.000139169,0,3,0,76.05525703,0,3.63e-06,0,0,0,39,1691.833344,4.72e-05,0,0,0,826330.65468703,0.132201315999072,0.376426570718722,0.00446343626861685,0.00888236252203413,0.0322569834470143,0.15201781936503,0.130185046373166,0.543379889942558,0.00204740479419921,0,9.20397380862092e-05,0.0144508340121094,0.102366549722203,0.00159843625007505,0.00825919756490806,0
"381","Keningau",2011,127,180001.6,1.134388423,6.119846635,69,38,258,117,151,13,0,35,0,2418.442112,6171.309687,57998.18259,115775.4451,118175.0982,419.0417162,0,1018.846117,0,0.000218683,0.000120434,0.000817685,0.000370811,0.000478568,4.12e-05,0,0.000110926,0,64,10986.98182,0.000202837,0,0,0,0,0,0,0,0,0,17,2561.397035,5.39e-05,0,0,0,315524.7443772,0.570483308227686,0.126093671348728,0.00766482551716714,0.0348213001223936,0.0195588770674112,0.183815005395155,0.366929843580173,0.374535120639303,0.0081178959198773,0,0,0.00132807877565079,0,0.00322905298286844,0,0
"382","Kinabatangan",2011,31,155661.1,0.320196094,10.51913225,128,533,373,492,203,169,83,19,213,9395.37236,40236.8276,62015.1834,35684.29766,516262.9176,16074.90178,73726.95367,561.5426386,7289.683105,0.00016791,0.000699187,0.0004893,0.000645404,0.000266295,0.000221694,0.000108879,2.49e-05,0.000279413,26,1066.03469,3.41e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762313.7145036,0.204195591707756,-1.13882167711979,0.0123248108767373,0.00139841992832856,0.0527825052002393,0.0813512628988746,0.046810515121372,0.677231575108389,0,0,0,0.0210869901382629,0.0967147150409188,0.000736629327160489,0.00956257635971677,0
